run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR10959590	SAMEA112703266	ERX10398222	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10959590/ERR10959590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10959590/ERR10959590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959590/DM00503V1PQ51_S114_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959590/DM00503V1PQ51_S114_L001_R2_001.fastq.gz	
ERR10959591	SAMEA112703267	ERX10398223	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10959591/ERR10959591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10959591/ERR10959591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959591/DM00504V1PQ16_S116_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959591/DM00504V1PQ16_S116_L001_R2_001.fastq.gz	
ERR10959592	SAMEA112703268	ERX10398224	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10959592/ERR10959592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10959592/ERR10959592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959592/DM00505V1PQ55_S117_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959592/DM00505V1PQ55_S117_L001_R2_001.fastq.gz	
ERR10959594	SAMEA112703270	ERX10398226	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10959594/ERR10959594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10959594/ERR10959594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959594/DM00507V1PQ85_S120_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959594/DM00507V1PQ85_S120_L001_R2_001.fastq.gz	
ERR10959598	SAMEA112703274	ERX10398230	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10959598/ERR10959598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10959598/ERR10959598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959598/DM00511V1PQ46_S124_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959598/DM00511V1PQ46_S124_L001_R2_001.fastq.gz	
ERR10959604	SAMEA112703280	ERX10398236	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10959604/ERR10959604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10959604/ERR10959604_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959604/DM00517V1PQ17_S131_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959604/DM00517V1PQ17_S131_L001_R2_001.fastq.gz	
ERR10959612	SAMEA112703288	ERX10398244	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959612/ERR10959612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959612/ERR10959612_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959612/DM00525V1PQ84_S139_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959612/DM00525V1PQ84_S139_L001_R2_001.fastq.gz	
ERR10959618	SAMEA112703294	ERX10398250	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10959618/ERR10959618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10959618/ERR10959618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959618/DM00531V1PQ26_S145_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959618/DM00531V1PQ26_S145_L001_R2_001.fastq.gz	
ERR10959619	SAMEA112703295	ERX10398251	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10959619/ERR10959619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10959619/ERR10959619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959619/DM00531V1PQ65_S146_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959619/DM00531V1PQ65_S146_L001_R2_001.fastq.gz	
ERR10959621	SAMEA112703297	ERX10398253	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10959621/ERR10959621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10959621/ERR10959621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959621/DM00533V1PQ16_S148_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959621/DM00533V1PQ16_S148_L001_R2_001.fastq.gz	
ERR10959623	SAMEA112703299	ERX10398255	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10959623/ERR10959623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10959623/ERR10959623_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959623/DM00535V1PQ36_S150_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959623/DM00535V1PQ36_S150_L001_R2_001.fastq.gz	
ERR10959624	SAMEA112703300	ERX10398256	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10959624/ERR10959624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10959624/ERR10959624_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959624/DM00535V1PQ84_S151_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959624/DM00535V1PQ84_S151_L001_R2_001.fastq.gz	
ERR10959629	SAMEA112703305	ERX10398261	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959629/ERR10959629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959629/ERR10959629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959629/DM00538V1PQ16_S156_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959629/DM00538V1PQ16_S156_L001_R2_001.fastq.gz	
ERR10959633	SAMEA112703309	ERX10398265	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959633/ERR10959633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959633/ERR10959633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959633/DM00541V1PQ36_S161_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959633/DM00541V1PQ36_S161_L001_R2_001.fastq.gz	
ERR10959635	SAMEA112703311	ERX10398267	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959635/ERR10959635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959635/ERR10959635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959635/DM00543V1PQ16_S163_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959635/DM00543V1PQ16_S163_L001_R2_001.fastq.gz	
ERR10959636	SAMEA112703312	ERX10398268	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10959636/ERR10959636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10959636/ERR10959636_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959636/DM00543V1PQ26_S164_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959636/DM00543V1PQ26_S164_L001_R2_001.fastq.gz	
ERR10959637	SAMEA112703313	ERX10398269	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10959637/ERR10959637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10959637/ERR10959637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959637/DM00543V1PQ75_S165_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959637/DM00543V1PQ75_S165_L001_R2_001.fastq.gz	
ERR10959638	SAMEA112703314	ERX10398270	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10959638/ERR10959638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10959638/ERR10959638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959638/DM00544V1PQ16_S166_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959638/DM00544V1PQ16_S166_L001_R2_001.fastq.gz	
ERR10959642	SAMEA112703318	ERX10398274	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10959642/ERR10959642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10959642/ERR10959642_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959642/DM00545V1PQ85_S170_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959642/DM00545V1PQ85_S170_L001_R2_001.fastq.gz	
ERR10959644	SAMEA112703320	ERX10398276	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959644/ERR10959644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959644/ERR10959644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959644/DM00547V1PQ16_S172_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959644/DM00547V1PQ16_S172_L001_R2_001.fastq.gz	
ERR10959645	SAMEA112703321	ERX10398277	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10959645/ERR10959645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10959645/ERR10959645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959645/DM00548V1PQ11_S173_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959645/DM00548V1PQ11_S173_L001_R2_001.fastq.gz	
ERR10959646	SAMEA112703322	ERX10398278	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959646/ERR10959646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959646/ERR10959646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959646/DM00549V1PQ16_S174_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959646/DM00549V1PQ16_S174_L001_R2_001.fastq.gz	
ERR10959649	SAMEA112703325	ERX10398281	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959649/ERR10959649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959649/ERR10959649_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959649/DM00552V1PQ55_S177_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959649/DM00552V1PQ55_S177_L001_R2_001.fastq.gz	
ERR10959651	SAMEA112703327	ERX10398283	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10959651/ERR10959651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10959651/ERR10959651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959651/DM00554V1PQ75_S179_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959651/DM00554V1PQ75_S179_L001_R2_001.fastq.gz	
ERR10959656	SAMEA112703332	ERX10398288	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10959656/ERR10959656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10959656/ERR10959656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959656/DM00559V1PQ55_S184_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959656/DM00559V1PQ55_S184_L001_R2_001.fastq.gz	
ERR10959659	SAMEA112703335	ERX10398291	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10959659/ERR10959659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10959659/ERR10959659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959659/DM00560V1PQ85_S187_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959659/DM00560V1PQ85_S187_L001_R2_001.fastq.gz	
ERR10959457	SAMEA112703133	ERX10398089	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10959457/ERR10959457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10959457/ERR10959457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959457/DM00401V1PQ55_S165_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959457/DM00401V1PQ55_S165_L001_R2_001.fastq.gz	
ERR10959458	SAMEA112703134	ERX10398090	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959458/ERR10959458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959458/ERR10959458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959458/DM00402V1PQ16_S166_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959458/DM00402V1PQ16_S166_L001_R2_001.fastq.gz	
ERR10959461	SAMEA112703137	ERX10398093	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10959461/ERR10959461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10959461/ERR10959461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959461/DM00405V1PQ16_S168_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959461/DM00405V1PQ16_S168_L001_R2_001.fastq.gz	
ERR10959250	SAMEA112702926	ERX10397882	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10959250/ERR10959250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10959250/ERR10959250_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959250/DM00247V1PQ16-55_S143_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959250/DM00247V1PQ16-55_S143_L001_R2_001.fastq.gz	
ERR10959462	SAMEA112703138	ERX10398094	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10959462/ERR10959462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10959462/ERR10959462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959462/DM00406V1PQ26_S170_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959462/DM00406V1PQ26_S170_L001_R2_001.fastq.gz	
ERR10959463	SAMEA112703139	ERX10398095	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10959463/ERR10959463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10959463/ERR10959463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959463/DM00407V1PQ16_S171_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959463/DM00407V1PQ16_S171_L001_R2_001.fastq.gz	
ERR10959468	SAMEA112703144	ERX10398100	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10959468/ERR10959468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10959468/ERR10959468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959468/DM00412V1PQ16_S176_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959468/DM00412V1PQ16_S176_L001_R2_001.fastq.gz	
ERR10959469	SAMEA112703145	ERX10398101	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10959469/ERR10959469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10959469/ERR10959469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959469/DM00413V1PQ54-55_S177_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959469/DM00413V1PQ54-55_S177_L001_R2_001.fastq.gz	
ERR10959472	SAMEA112703148	ERX10398104	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10959472/ERR10959472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10959472/ERR10959472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959472/DM00416V1PQ55_S180_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959472/DM00416V1PQ55_S180_L001_R2_001.fastq.gz	
ERR10959258	SAMEA112702934	ERX10397890	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959258/ERR10959258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959258/ERR10959258_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959258/DM00254V1PQ64_S151_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959258/DM00254V1PQ64_S151_L001_R2_001.fastq.gz	
ERR10959473	SAMEA112703149	ERX10398105	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10959473/ERR10959473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10959473/ERR10959473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959473/DM00417V1PQ55_S181_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959473/DM00417V1PQ55_S181_L001_R2_001.fastq.gz	
ERR10959260	SAMEA112702936	ERX10397892	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10959260/ERR10959260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10959260/ERR10959260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959260/DM00255V1PQ16_S153_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959260/DM00255V1PQ16_S153_L001_R2_001.fastq.gz	
ERR10959477	SAMEA112703153	ERX10398109	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10959477/ERR10959477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10959477/ERR10959477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959477/DM00418V1PQ26-36_S185_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959477/DM00418V1PQ26-36_S185_L001_R2_001.fastq.gz	
ERR10959261	SAMEA112702937	ERX10397893	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10959261/ERR10959261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10959261/ERR10959261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959261/DM00255V1PQ26_S154_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959261/DM00255V1PQ26_S154_L001_R2_001.fastq.gz	
ERR10959481	SAMEA112703157	ERX10398113	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10959481/ERR10959481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10959481/ERR10959481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959481/DM00420V1PQ84_S189_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959481/DM00420V1PQ84_S189_L001_R2_001.fastq.gz	
ERR10959264	SAMEA112702940	ERX10397896	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10959264/ERR10959264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10959264/ERR10959264_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959264/DM00257V1PQ16_S157_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959264/DM00257V1PQ16_S157_L001_R2_001.fastq.gz	
ERR10959482	SAMEA112703158	ERX10398114	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10959482/ERR10959482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10959482/ERR10959482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959482/DM00421V1PQ16_S190_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959482/DM00421V1PQ16_S190_L001_R2_001.fastq.gz	
ERR10959272	SAMEA112702948	ERX10397904	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10959272/ERR10959272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10959272/ERR10959272_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959272/DM00262V1PQ65_S166_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959272/DM00262V1PQ65_S166_L001_R2_001.fastq.gz	
ERR10959484	SAMEA112703160	ERX10398116	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10959484/ERR10959484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10959484/ERR10959484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959484/DM00422V1PQ26_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959484/DM00422V1PQ26_S1_L001_R2_001.fastq.gz	
ERR10959276	SAMEA112702952	ERX10397908	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10959276/ERR10959276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10959276/ERR10959276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959276/DM00264V1PQ75_S170_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959276/DM00264V1PQ75_S170_L001_R2_001.fastq.gz	
ERR10959485	SAMEA112703161	ERX10398117	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10959485/ERR10959485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10959485/ERR10959485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959485/DM00423V1PQ16_S2_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959485/DM00423V1PQ16_S2_L001_R2_001.fastq.gz	
ERR10959282	SAMEA112702958	ERX10397914	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10959282/ERR10959282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10959282/ERR10959282_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959282/DM00269V1PQ15-16_S176_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959282/DM00269V1PQ15-16_S176_L001_R2_001.fastq.gz	
ERR10959494	SAMEA112703170	ERX10398126	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10959494/ERR10959494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10959494/ERR10959494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959494/DM00428V1PQ75_S11_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959494/DM00428V1PQ75_S11_L001_R2_001.fastq.gz	
